"Order Line/Order Reference","Order Line/Product","Order Line/Unit Price","Order Line/Quantity","Order Line/Received Qty","Order Line/Subtotal","Order Line/Confirmed Date","Order Line/Expected Arrival Time","Order Line/Partner","Order Line/Company","Order Line/Created By","Order Line/Status","Order Line/Order Reference/Actual Ship Date"
"TXP25058447","[B19354] MAIWAN Beef Seasoned Vegetarian Snacks 20bags*400g","33.29","4.0","4.0","133.16","2025-05-02 15:05:54","2025-06-19 15:05:54","Fengcheng Foods USA Inc","Crestline Houston Inc","Harvey Sun","done",""
"TXP25058447","[B66373] Fuxi Pineapple Puffed/Flour Snacks 30bags*70g","31.31","1.0","1.0","31.31","2025-05-02 15:05:54","2025-06-19 15:05:54","Fengcheng Foods USA Inc","Crestline Houston Inc","Harvey Sun","done",""
"CAP25058939","[A88124] Songzhu Lemon Juice 20btls*500ml","12.96","1.0","1.0","12.96","2025-05-02 13:06:15","2025-05-07 13:06:15","Evergreen Crown Imports Inc.","Crestline Pacific Inc","Hao Lyu (Owen)","done",""
"CAP25058939","[VHB30230] Maibao Beef Hair 6bags*400g","8.16","1.0","1.0","8.16","2025-05-02 13:06:15","2025-05-07 13:06:15","Evergreen Crown Imports Inc.","Crestline Pacific Inc","Hao Lyu (Owen)","done",""
"CAP25058939","[A52240] Songzhu Grape Sparkling Water 20btls*330ml","16.6","9.0","9.0","149.4","2025-05-02 13:06:15","2025-05-07 13:06:15","Evergreen Crown Imports Inc.","Crestline Pacific Inc","Hao Lyu (Owen)","done",""
"CAP25058939","[E54384] ANZHU Osmanthus Chili Seasonings 12bags*70g","31.92","2.0","2.0","63.84","2025-05-02 13:06:15","2025-05-07 13:06:15","Evergreen Crown Imports Inc.","Crestline Pacific Inc","Hao Lyu (Owen)","done",""
"CAP25058939","[VHS64175] Maibao Jujube Health & Nutrition Drinks 200ml","8.15","85.0","85.0","692.75","2025-05-02 13:06:15","2025-05-07 13:06:15","Evergreen Crown Imports Inc.","Crestline Pacific Inc","Hao Lyu (Owen)","done",""
"CAP25058447 (OL4615-5)","[A87246] Baoan Garlic Beverages 15btls*480ml","17.98","28.0","28.0","503.44","2025-05-02 12:37:33","2025-07-07 12:37:33","Jiangbei Foods USA Inc","Crestline Pacific Inc","Hao Lyu (Owen)","done",""
"CAP25058447 (OL4615-5)","[F06157] Xixiang Chocolate Mixed Grains 6bags*70g","44.52","2.0","2.0","89.04","2025-05-02 12:37:33","2025-07-07 12:37:33","Jiangbei Foods USA Inc","Crestline Pacific Inc","Hao Lyu (Owen)","done",""
"CAP25058447 (OL4615-5)","[A29259] Baoan Beef Milk Drinks 15btls*280ml","14.63","2.0","2.0","29.26","2025-05-02 12:37:33","2025-07-07 12:37:33","Jiangbei Foods USA Inc","Crestline Pacific Inc","Hao Lyu (Owen)","done",""
"NJP25058248 (OL2687-3)","[B23165] FENGJIA Sea Salt Seaweed Snacks & Dried Kelp 12bags*1000g","21.26","1.0","1.0","21.26","2025-05-02 11:56:47","2025-05-07 11:56:47","Blue Bay Harvest Imports Inc.","Crestline New Jersey Inc","Xin Zhu (Leo)","done",""
"NJP25058248 (OL2687-3)","[I05237] Xisong Pineapple Sichuan Pepper Oil 30bags*70g","27.35","4.0","4.0","109.4","2025-05-02 11:56:47","2025-05-07 11:56:47","Blue Bay Harvest Imports Inc.","Crestline New Jersey Inc","Xin Zhu (Leo)","done",""
"NJP25058248 (OL2687-3)","[I40137] Xisong Seafood Sichuan Pepper Oil 6bags*200g","21.96","1.0","1.0","21.96","2025-05-02 11:56:47","2025-05-07 11:56:47","Blue Bay Harvest Imports Inc.","Crestline New Jersey Inc","Xin Zhu (Leo)","done",""
"NWP25058655 (OL4426-1)","[E27158] Chuanlan Taro Scallion 12bags*70g","13.98","27.0","27.0","377.46","2025-05-02 10:07:55","2025-07-02 10:07:55","Baiyun Foods USA Inc","Crestline Northwest Inc","Peng Xie (Jason)","done","2025-05-23"
"NWP25058655 (OL4426-1)","[VHS82354] YUEMEI Red Bean Health & Nutrition Drinks 400ml","4.55","18.0","18.0","81.9","2025-05-02 10:07:55","2025-07-02 10:07:55","Baiyun Foods USA Inc","Crestline Northwest Inc","Peng Xie (Jason)","done",""
"NWP25058731","[A84146] Songzhu Mango Milk 20btls*480ml","12.39","8.0","8.0","99.12","2025-05-02 08:46:47","2025-05-07 08:46:47","Evergreen Crown Imports Inc.","Crestline Northwest Inc","Peng Xie (Jason)","done",""
"CAP25058165 (OL2588-5)","[E17155] Lusong Seafood Brown Sugar 8bags*400g","15.89","136.0","136.0","2161.04","2025-05-01 18:43:39","2025-06-13 18:43:39","Taoyuan Harvest Trading Co., LTD","Crestline Pacific Inc","Hao Lyu (Owen)","done",""
"CAP25058165 (OL2588-5)","[H41239] JINAN Lemon Century Eggs 10bags*200g","39.56","189.0","189.0","7476.84","2025-05-01 18:43:39","2025-06-13 18:43:39","Taoyuan Harvest Trading Co., LTD","Crestline Pacific Inc","Hao Lyu (Owen)","done",""
"CAP25058165 (OL2588-5)","[E25184] Lusong Pickled Vegetable Brown Sugar 10bags*70g","35.2","7.0","7.0","246.4","2025-05-01 18:43:39","2025-06-13 18:43:39","Taoyuan Harvest Trading Co., LTD","Crestline Pacific Inc","Hao Lyu (Owen)","done",""
"TXP25058764","[FA27163] TIANJIN Pineapple Dumplings 10bags*100g","40.99","20.0","0.0","819.8","2025-05-01 12:56:02","2025-07-05 12:56:02","Nanxi Orient Trading Co., LTD","Crestline Houston Inc","Harvey Sun","done",""
"TXP25058764","[H23126] QINGXIAN Pickled Vegetable Pickled Products 6bags*100g","30.61","5.0","5.0","153.05","2025-05-01 12:56:02","2025-07-05 12:56:02","Nanxi Orient Trading Co., LTD","Crestline Houston Inc","Harvey Sun","done",""
"TXP25058764","[F49284] QINGXIAN Melon Vegetarian Meat 30bags*500g","46.24","21.0","21.0","971.04","2025-05-01 12:56:02","2025-07-05 12:56:02","Nanxi Orient Trading Co., LTD","Crestline Houston Inc","Harvey Sun","done",""
"TXP25058764","[A97366] Tianxi Oolong Juice 20btls*330ml","11.33","3.0","3.0","33.99","2025-05-01 12:56:02","2025-07-05 12:56:02","Nanxi Orient Trading Co., LTD","Crestline Houston Inc","Harvey Sun","done",""
"TXP25058764","[B16283] Chenrui Mala Puffed/Flour Snacks 12bags*100g","31.46","7.0","7.0","220.22","2025-05-01 12:56:02","2025-07-05 12:56:02","Nanxi Orient Trading Co., LTD","Crestline Houston Inc","Harvey Sun","done",""
"CAP25058546","[B68372] Jiaqing Peach Seasoned Vegetarian Snacks 12bags*200g","24.11","5.0","5.0","120.55","2025-05-01 12:17:57","2025-07-05 12:17:57","Riverside Harvest Imports Inc.","Crestline Pacific Inc","Hao Lyu (Owen)","done",""
"CAP25058546","[D49348] FENGXI Taro Instant Rice Noodles 10bags*150g","22.62","1.0","1.0","22.62","2025-05-01 12:17:57","2025-07-05 12:17:57","Riverside Harvest Imports Inc.","Crestline Pacific Inc","Hao Lyu (Owen)","done",""
"CAP25058546","[M42340] Jiaqing Five Spice Bread 24bags*100g","21.28","1.0","1.0","21.28","2025-05-01 12:17:57","2025-07-05 12:17:57","Riverside Harvest Imports Inc.","Crestline Pacific Inc","Hao Lyu (Owen)","done",""
"CAP25058546","[B96137] Jiaqing Milk Rice Crackers&Popcorn 20bags*1000g","20.96","1.0","1.0","20.96","2025-05-01 12:17:57","2025-07-05 12:17:57","Riverside Harvest Imports Inc.","Crestline Pacific Inc","Hao Lyu (Owen)","done",""
"CAP25058546","[G04157] Yuanxi Five Spice Chili Sauce 24bags*150g","22.79","30.0","21.0","683.7","2025-05-01 12:17:57","2025-07-05 12:17:57","Riverside Harvest Imports Inc.","Crestline Pacific Inc","Hao Lyu (Owen)","done",""
"CAP25058546","[E28264] Yuanxi Beef Sichuan Pepper Seasonings 10bags*1000g","16.12","1.0","1.0","16.12","2025-05-01 12:17:57","2025-07-05 12:17:57","Riverside Harvest Imports Inc.","Crestline Pacific Inc","Hao Lyu (Owen)","done",""
"TXP25058052","[A69294] FENGFU Osmanthus Coconut Milk 15btls*1500ml","18.47","1.0","1.0","18.47","2025-05-01 11:33:23","2025-05-06 11:33:23","Summit Orient Imports Inc.","Crestline Houston Inc","JIE FAN","done",""
"TXP25058052","[FE53175] YUANCHUAN Red Bean Ice Cream 8boxes*4bags*88ml","35.88","3.0","3.0","107.64","2025-05-01 11:33:23","2025-05-06 11:33:23","Summit Orient Imports Inc.","Crestline Houston Inc","JIE FAN","done",""
"TXP25058052","[VHB80201] Youle Honey Bath & Body Care 250ml","8.88","52.0","52.0","461.76","2025-05-01 11:33:23","2025-05-06 11:33:23","Summit Orient Imports Inc.","Crestline Houston Inc","JIE FAN","done",""
"TXP25058052","[FE60393] YUANCHUAN Brown Sugar Ice Cream 6boxes*4bags*88ml","32.17","6.0","6.0","193.02","2025-05-01 11:33:23","2025-05-06 11:33:23","Summit Orient Imports Inc.","Crestline Houston Inc","JIE FAN","done",""
"TXP25058052","[FE29343] YUANCHUAN Milk Ice Cream 6boxes*4bags*90ml","43.25","1.0","1.0","43.25","2025-05-01 11:33:23","2025-05-06 11:33:23","Summit Orient Imports Inc.","Crestline Houston Inc","JIE FAN","done",""
"TXP25058052","[FE04114] YUANCHUAN Melon Ice Cream 8boxes*4bags*90ml","41.74","1.0","1.0","41.74","2025-05-01 11:33:23","2025-05-06 11:33:23","Summit Orient Imports Inc.","Crestline Houston Inc","JIE FAN","done",""
"TXP25058197","[H23351] Hechen Beef Pickled Products 24bags*400g","49.08","11.0","11.0","539.88","2025-05-01 10:22:44","2025-06-13 10:22:44","Taoyuan Harvest Trading Co., LTD","Crestline Houston Inc","Harvey Sun","done",""
"TXP25058197","[K61239] Hechen Jujube Fermented Tofu 6bags*150g","25.89","1.0","1.0","25.89","2025-05-01 10:22:44","2025-06-13 10:22:44","Taoyuan Harvest Trading Co., LTD","Crestline Houston Inc","Harvey Sun","done",""
"TXP25058197","[E25184] Lusong Pickled Vegetable Brown Sugar 10bags*70g","34.33","1.0","1.0","","2025-05-01 10:22:44","2025-06-13 10:22:44","Taoyuan Harvest Trading Co., LTD","Crestline Houston Inc","Harvey Sun","done",""
"TXP25058197","[E17155] Lusong Seafood Brown Sugar 8bags*400g","15.8","34.0","34.0","537.2","2025-05-01 10:22:44","2025-06-13 10:22:44","Taoyuan Harvest Trading Co., LTD","Crestline Houston Inc","Harvey Sun","done",""
"NWP25058599","[A29340] FENGFENG Matcha Plant-Based Drinks 12btls*480ml","9.95","1.0","1.0","9.95","2025-05-01 08:43:23","2025-07-02 08:43:23","Nanxi Green Leaf Trading Co., LTD","Crestline Northwest Inc","Peng Xie (Jason)","done",""
"NWP25058599","[A38212] CHENGRUN Milk Plant-Based Drinks 24btls*330ml","11.33","13.0","13.0","147.29","2025-05-01 08:43:23","2025-07-02 08:43:23","Nanxi Green Leaf Trading Co., LTD","Crestline Northwest Inc","Peng Xie (Jason)","done",""
"NWP25058599","[A16378] FENGFENG Green Tea Sparkling Water 12btls*500ml","11.37","38.0","38.0","432.06","2025-05-01 08:43:23","2025-07-02 08:43:23","Nanxi Green Leaf Trading Co., LTD","Crestline Northwest Inc","Peng Xie (Jason)","done",""
"CAP25058304","[G45227] CHUANRUI Strawberry Sauces 10bags*70g","47.44","1.0","1.0","47.44","2025-05-01 08:15:20","2025-05-06 08:15:20","Blue Bay Harvest Imports Inc.","Crestline Pacific Inc","Lina Hua","done",""
"CAP25058304","[CJ44247] CHUANRUI Strawberry Salt 6bags*70g","34.46","1.0","1.0","34.46","2025-05-01 08:15:20","2025-05-06 08:15:20","Blue Bay Harvest Imports Inc.","Crestline Pacific Inc","Lina Hua","done",""
"CAP25058304","[G96120] CHUANRUI Strawberry Dipping Sauce 6bags*500g","16.31","2.0","2.0","32.62","2025-05-01 08:15:20","2025-05-06 08:15:20","Blue Bay Harvest Imports Inc.","Crestline Pacific Inc","Lina Hua","done",""
"CAP25058304","[B23165] FENGJIA Sea Salt Seaweed Snacks & Dried Kelp 12bags*1000g","20.75","1.0","1.0","","2025-05-01 08:15:20","2025-05-06 08:15:20","Blue Bay Harvest Imports Inc.","Crestline Pacific Inc","Lina Hua","done",""
"NJP25048221","[B87380] WANXIAN Pineapple Candy 10bags*70g","31.42","27.0","27.0","848.34","2025-04-30 19:58:11","2025-07-04 19:58:11","Yuhua Foods USA Inc","Crestline New Jersey Inc","Nora Sun","done",""
"NJP25048221","[VSC89340] Luxi Grape Skin Care 200ml","9.37","26.0","26.0","243.62","2025-04-30 19:58:11","2025-07-04 19:58:11","Yuhua Foods USA Inc","Crestline New Jersey Inc","Nora Sun","done",""
"NJP25048221","[A13382] LIANGYUE Peach Ready-to-Drink Tea 20btls*330ml","10.76","32.0","32.0","344.32","2025-04-30 19:58:11","2025-07-04 19:58:11","Yuhua Foods USA Inc","Crestline New Jersey Inc","Nora Sun","done",""
"NJP25048221","[A09275] LIANGYUE Pineapple Coconut Milk 15btls*480ml","11.64","5.0","5.0","58.2","2025-04-30 19:58:11","2025-07-04 19:58:11","Yuhua Foods USA Inc","Crestline New Jersey Inc","Nora Sun","done",""
"NJP25048843 (OL4579-3)","[L13277] Xianyue Brown Sugar Tofu Skin 8bags*150g","70.81","2.0","2.0","141.62","2025-04-30 19:52:53","2025-06-28 19:52:53","Lanting Orient Trading Co., LTD","Crestline New Jersey Inc","Nora Sun","done",""
"ILP25048543","[G78186] Baochen Sea Salt MSG&Seasoning Powder 20bags*200g","44.89","1.0","1.0","44.89","2025-04-30 16:50:58","2025-05-10 16:50:58","Morning Harvest Imports Inc.","Crestline Chicago Inc","Grace Zhao","done",""
"ILP25048543","[E32256] YOUFENG Spicy Chili Seasonings 24bags*150g","18.81","1.0","1.0","18.81","2025-04-30 16:50:58","2025-05-10 16:50:58","Morning Harvest Imports Inc.","Crestline Chicago Inc","Grace Zhao","done",""
"ILP25048543","[G44190] YOUFENG Coconut Oyster Sauce 10bags*500g","33.16","1.0","1.0","33.16","2025-04-30 16:50:58","2025-05-10 16:50:58","Morning Harvest Imports Inc.","Crestline Chicago Inc","Grace Zhao","done",""
"ILP25048543","[D20331] JINSONG Lemon Instant Noodles 12bags*200g","14.04","1.0","1.0","14.04","2025-04-30 16:50:58","2025-05-10 16:50:58","Morning Harvest Imports Inc.","Crestline Chicago Inc","Grace Zhao","done",""
"ILP25048543","[D23226] JINSONG Peach Rice Noodles 12bags*200g","15.41","1.0","1.0","15.41","2025-04-30 16:50:58","2025-05-10 16:50:58","Morning Harvest Imports Inc.","Crestline Chicago Inc","Grace Zhao","done",""
"CAP25049190","[E30150] YOUSHUN Garlic Garlic 1bag*25lb","27.24","195.0","0.0","5311.8","2025-04-30 16:23:07","2025-06-12 16:23:07","Hengshan Foods USA Inc","Crestline Pacific Inc","Lina Hua","done","2025-05-12"
"CAP25049190","[G50228] XIANGYOU Red Bean Cooking Wine 20bags*100g","37.49","101.0","101.0","3786.49","2025-04-30 16:23:07","2025-06-12 16:23:07","Hengshan Foods USA Inc","Crestline Pacific Inc","Lina Hua","done",""
"CAP25049190","[E27390] XIANGYOU Oolong Chili Seasonings 8bags*1000g","51.66","9.0","9.0","","2025-04-30 16:23:07","2025-06-12 16:23:07","Hengshan Foods USA Inc","Crestline Pacific Inc","Lina Hua","done",""
"CAP25049190","[VHK93396] CHUANBAO Pickled Vegetable Home Cleaning 250ml","16.78","-3.0","-3.0","-50.34","2025-04-30 16:23:07","2025-06-12 16:23:07","Hengshan Foods USA Inc","Crestline Pacific Inc","Lina Hua","done",""
"TXP25048658","[D23226] JINSONG Peach Rice Noodles 12bags*200g","16.18","3.0","3.0","48.54","2025-04-30 14:57:35","2025-05-10 14:57:35","Morning Harvest Imports Inc.","Crestline Houston Inc","JIE FAN","done",""
"TXP25048658","[G44190] YOUFENG Coconut Oyster Sauce 10bags*500g","33.46","1.0","1.0","","2025-04-30 14:57:35","2025-05-10 14:57:35","Morning Harvest Imports Inc.","Crestline Houston Inc","JIE FAN","done",""
"TXP25048658","[CJ44363] YOUFENG Peach BBQ Sauce 24bags*200g","35.2","1.0","1.0","35.2","2025-04-30 14:57:35","2025-05-10 14:57:35","Morning Harvest Imports Inc.","Crestline Houston Inc","JIE FAN","done",""
"NJP25048162 (OL4932-3)","[VCA48180] BAOXI Garlic Fashion Jewelry 200ml","6.65","7.0","7.0","46.55","2025-04-30 14:26:40","2025-05-14 14:26:40","Sakura Rising Sun Imports Inc.","Crestline New Jersey Inc","Xin Zhu (Leo)","done",""
"NJP25048162 (OL4932-3)","[VHB43208] BAOXI Seafood Hair 30bags*500g","4.85","12.0","12.0","58.2","2025-04-30 14:26:40","2025-05-14 14:26:40","Sakura Rising Sun Imports Inc.","Crestline New Jersey Inc","Xin Zhu (Leo)","done",""
"NJP25048162 (OL4932-3)","[B46334] SHANBAO Jujube Puffed Snacks 12bags*200g","16.83","19.0","0.0","","2025-04-30 14:26:40","2025-05-14 14:26:40","Sakura Rising Sun Imports Inc.","Crestline New Jersey Inc","Xin Zhu (Leo)","done",""
"NJP25048162 (OL4932-3)","[VHK62378] BAOXI Pickled Vegetable Home Cleaning 500ml","2.61","638.0","638.0","1665.18","2025-04-30 14:26:40","2025-05-14 14:26:40","Sakura Rising Sun Imports Inc.","Crestline New Jersey Inc","Xin Zhu (Leo)","done",""
"NJP25048162 (OL4932-3)","[VCA93361] BAOXI Coconut Fashion Jewelry 400ml","18.91","1.0","1.0","18.91","2025-04-30 14:26:40","2025-05-14 14:26:40","Sakura Rising Sun Imports Inc.","Crestline New Jersey Inc","Xin Zhu (Leo)","done",""
"ILP25048251","[B23165] FENGJIA Sea Salt Seaweed Snacks & Dried Kelp 12bags*1000g","20.99","1.0","1.0","20.99","2025-04-30 12:26:29","2025-05-05 12:26:29","Blue Bay Harvest Imports Inc.","Crestline Chicago Inc","Jason Qian","done",""
"TXP25048927 (OL2126-2)","[VHS64175] Maibao Jujube Health & Nutrition Drinks 200ml","9.0","5.0","5.0","45.0","2025-04-30 11:09:58","2025-05-05 11:09:58","Evergreen Crown Imports Inc.","Crestline Houston Inc","Harvey Sun","done",""
"TXP25048927 (OL2126-2)","[VPC79142] Maibao Seafood Eye Care 400ml","5.11","3.0","3.0","15.33","2025-04-30 11:09:58","2025-05-05 11:09:58","Evergreen Crown Imports Inc.","Crestline Houston Inc","Harvey Sun","done",""
"CAP25048709 (OL4663-4)","[B16283] Chenrui Mala Puffed/Flour Snacks 12bags*100g","34.11","33.0","33.0","1125.63","2025-04-30 09:27:45","2025-07-04 09:27:45","Nanxi Orient Trading Co., LTD","Crestline Pacific Inc","Lina Hua","done",""
"CAP25048709 (OL4663-4)","[A79170] Tianxi Chocolate Electrolyte Drinks 15btls*330ml","13.94","5.0","5.0","69.7","2025-04-30 09:27:45","2025-07-04 09:27:45","Nanxi Orient Trading Co., LTD","Crestline Pacific Inc","Lina Hua","done",""
"CAP25048709 (OL4663-4)","[L60293] QINGXIAN Grape Wood Ear Mushroom 24bags*150g","44.82","3.0","3.0","","2025-04-30 09:27:45","2025-07-04 09:27:45","Nanxi Orient Trading Co., LTD","Crestline Pacific Inc","Lina Hua","done",""
"NWP25048457","[D22205] JINSONG Corn Vermicelli 20bags*500g","16.74","4.0","4.0","66.96","2025-04-30 08:25:03","2025-05-10 08:25:03","Morning Harvest Imports Inc.","Crestline Northwest Inc","Yan Qin (Lina)","done",""
"NWP25048457","[G78186] Baochen Sea Salt MSG&Seasoning Powder 20bags*200g","49.53","1.0","1.0","49.53","2025-04-30 08:25:03","2025-05-10 08:25:03","Morning Harvest Imports Inc.","Crestline Northwest Inc","Yan Qin (Lina)","done",""
"NWP25048457","[F32229] Guxi Pickled Vegetable Peanuts 8bags*70g","21.96","1.0","1.0","21.96","2025-04-30 08:25:03","2025-05-10 08:25:03","Morning Harvest Imports Inc.","Crestline Northwest Inc","Yan Qin (Lina)","done",""
"ILP25048892","[VSC46179] Fengmai Five Spice Skin Care 200ml","9.4","216.0","216.0","2030.4","2025-04-29 19:57:28","2025-06-18 19:57:28","Nanxi Bridge Trading Co., LTD","Crestline Chicago Inc","Grace Zhao","done",""
"CAP25048424 (OL2776-3)","[FA97196] Runliang Jujube Glutinous Rice Balls 8bags*200g","33.83","3.0","3.0","101.49","2025-04-29 13:04:32","2025-06-30 13:04:32","Nanxi Foods USA Inc","Crestline Pacific Inc","Hao Lyu (Owen)","done",""
"CAP25048424 (OL2776-3)","[F18149] FENGGU Lemon Flour 12bags*200g","35.62","1.0","1.0","35.62","2025-04-29 13:04:32","2025-06-30 13:04:32","Nanxi Foods USA Inc","Crestline Pacific Inc","Hao Lyu (Owen)","done",""
"TXP25048342","[VMU76139] Luxi Brown Sugar Cosmetics 60ml","12.82","16.0","16.0","","2025-04-29 09:48:11","2025-07-03 09:48:11","Yuhua Foods USA Inc","Crestline Houston Inc","JIE FAN","done",""
"TXP25048342","[VSC89340] Luxi Grape Skin Care 200ml","10.46","29.0","29.0","303.34","2025-04-29 09:48:11","2025-07-03 09:48:11","Yuhua Foods USA Inc","Crestline Houston Inc","JIE FAN","done",""
"TXP25048342","[A45365] LIANGYUE Lychee Sparkling Water 12btls*330ml","14.19","76.0","76.0","1078.44","2025-04-29 09:48:11","2025-07-03 09:48:11","Yuhua Foods USA Inc","Crestline Houston Inc","JIE FAN","done","2025-05-14"
"ILP25048643 (OL4996-1)","[E86166] Guwan Corn White Sugar 6bags*150g","33.34","2.0","2.0","66.68","2025-04-28 19:24:31","2025-06-14 19:24:31","Lanting Harvest Trading Co., LTD","Crestline Chicago Inc","Jason Qian","done",""
"ILP25048643 (OL4996-1)","[E09373] Guwan Osmanthus White Sugar 12bags*100g","33.63","38.0","38.0","1277.94","2025-04-28 19:24:31","2025-06-14 19:24:31","Lanting Harvest Trading Co., LTD","Crestline Chicago Inc","Jason Qian","done",""
"ILP25048643 (OL4996-1)","[FB04264] MEITIAN Honey Frozen Seafood 20bags*70g","28.47","1.0","1.0","","2025-04-28 19:24:31","2025-06-14 19:24:31","Lanting Harvest Trading Co., LTD","Crestline Chicago Inc","Jason Qian","done",""
"ILP25048643 (OL4996-1)","[M95183] Lingyou Honey Mooncakes 24bags*400g","32.23","4.0","4.0","128.92","2025-04-28 19:24:31","2025-06-14 19:24:31","Lanting Harvest Trading Co., LTD","Crestline Chicago Inc","Jason Qian","done",""
"ILP25048643 (OL4996-1)","[B36263] Lingyou Beef Biscuits & Pastries&Cakes 8bags*100g","32.96","1.0","1.0","32.96","2025-04-28 19:24:31","2025-06-14 19:24:31","Lanting Harvest Trading Co., LTD","Crestline Chicago Inc","Jason Qian","done",""
"NJP25048554","[A79170] Tianxi Chocolate Electrolyte Drinks 15btls*330ml","14.91","8.0","8.0","119.28","2025-04-28 18:23:02","2025-07-02 18:23:02","Nanxi Orient Trading Co., LTD","Crestline New Jersey Inc","Nora Sun","done",""
"NJP25048554","[A97366] Tianxi Oolong Juice 20btls*330ml","11.61","3.0","3.0","34.83","2025-04-28 18:23:02","2025-07-02 18:23:02","Nanxi Orient Trading Co., LTD","Crestline New Jersey Inc","Nora Sun","done",""
"NJP25048554","[FA27163] TIANJIN Pineapple Dumplings 10bags*100g","40.17","35.0","35.0","","2025-04-28 18:23:02","2025-07-02 18:23:02","Nanxi Orient Trading Co., LTD","Crestline New Jersey Inc","Nora Sun","done",""
"NJP25048554","[L79229] QINGXIAN Brown Sugar Wood Ear Mushroom 8bags*400g","41.69","3.0","3.0","125.07","2025-04-28 18:23:02","2025-07-02 18:23:02","Nanxi Orient Trading Co., LTD","Crestline New Jersey Inc","Nora Sun","done",""
